"kode","nama","lat","lng","kode_kecamatan"
"36.03.01.2013",Sukamurni,-6.209842896995576,106.42958368779652,"36.03.01"
"36.03.01.2014",Saga,-6.173232688636608,106.45717365729244,"36.03.01"
"36.03.01.2016",Sentul Jaya,-6.208325358947748,106.44219943089406,"36.03.01"
"36.03.02.2001",Pangkat,-6.19619888217942,106.39677187288875,"36.03.02"
"36.03.02.2002",Pabuaran,-6.190776166211163,106.41869874761564,"36.03.02"
"36.03.02.2004",Pasir Muncang,-6.226381293910901,106.39839990867607,"36.03.02"
"36.03.02.2005",Sumur Bandung,-6.2119467302409115,106.40583118063526,"36.03.02"
"36.03.02.2006",Jayanti,-6.217282773060196,106.38455763502229,"36.03.02"
"36.03.02.2007",Dangdeur,-6.198882490730645,106.41184073728536,"36.03.02"
"36.03.02.2008",Cikande,-6.207315147499332,106.3808171742963,"36.03.02"
"36.03.02.2009",Pasir Gintung,-6.192715866624438,106.38412407891204,"36.03.02"
"36.03.03.1001",Tigaraksa,-6.264842027343084,106.46859215936558,"36.03.03"
"36.03.03.1007",Kadu Agung,-6.265582306353925,106.4886559934129,"36.03.03"
"36.03.03.2002",Pasir Bolang,-6.2118243285379116,106.4727971957472,"36.03.03"
"36.03.03.2003",Matagara,-6.24903428765645,106.48271007705539,"36.03.03"
"36.03.03.2004",Pasir Nangka,-6.239974681252759,106.47207754040822,"36.03.03"
"36.03.03.2005",Pete,-6.2532957640600095,106.45680046272444,"36.03.03"
"36.03.03.2006",Tegalsari,-6.247264415468437,106.44411516362656,"36.03.03"
"36.03.03.2008",Pematang,-6.2378728819192215,106.45860896699989,"36.03.03"
"36.03.03.2009",Cisereh,-6.222142706442054,106.46064461129517,"36.03.03"
"36.03.03.2010",Margasari,-6.277334041398036,106.49947824211186,"36.03.03"
"36.03.03.2011",Cileles,-6.306372566059968,106.43881248469773,"36.03.03"
"36.03.03.2012",Sodong,-6.280772512750136,106.47413291203284,"36.03.03"
"36.03.03.2013",Tapos,-6.292177897340919,106.47801035218332,"36.03.03"
"36.03.03.2014",Bantar Panjang,-6.3036307544747565,106.45538213626449,"36.03.03"
"36.03.04.2001",Sukamanah,-6.3437247636365015,106.51861039944946,"36.03.04"
"36.03.04.2002",Jambe,-6.303486667234333,106.48277338052272,"36.03.04"
"36.03.04.2003",Tipar Raya,-6.316644143244019,106.48596052487517,"36.03.04"
"36.03.04.2004",Taban,-6.333750235688797,106.50488231093186,"36.03.04"
"36.03.04.2005",Daru,-6.333234258761466,106.49009479275057,"36.03.04"
"36.03.04.2006",Kutruk,-6.295217148464627,106.49714696533002,"36.03.04"
"36.03.04.2007",Ranca Buaya,-6.314870724640254,106.49813788710895,"36.03.04"
"36.03.04.2008",Mekarsari,-6.345946081438458,106.49051864177942,"36.03.04"
"36.03.04.2009",Ancol Pasir,-6.314025105097739,106.50882809163723,"36.03.04"
"36.03.04.2010",Pasir Barat,-6.299794209455105,106.50492573956666,"36.03.04"
"36.03.05.2001",Cisoka,-6.270646875549424,106.43130913534809,"36.03.05"
"36.03.05.2002",Caringin,-6.255022459074738,106.43184181542222,"36.03.05"
"36.03.05.2003",Selapajang,-6.240530825177519,106.43108069068305,"36.03.05"
"36.03.05.2004",Sukatani,-6.2754082368508985,106.41939639595874,"36.03.05"
"36.03.05.2006",Bojong Loa,-6.2477215037272185,106.40695368277834,"36.03.05"
"36.03.05.2007",Cibugel,-6.246584082900522,106.42026482339304,"36.03.05"
"36.03.05.2008",Cempaka,-6.270369616220802,106.40760992986422,"36.03.05"
"36.03.05.2009",Carenang,-6.253993259112257,106.39051510370398,"36.03.05"
"36.03.05.2014",Karang Harja,-6.258529260141165,106.40104027231662,"36.03.05"
"36.03.05.2017",Jeungjing,-6.274105926271908,106.44495599788837,"36.03.05"
"36.03.06.2001",Pasir Ampo,-6.166492192725938,106.40102076581678,"36.03.06"
"36.03.06.2003",Rancailat,-6.121432271729102,106.42979980298884,"36.03.06"
"36.03.06.2007",Kemuning,-6.129929725168704,106.4182063794179,"36.03.06"
"36.03.06.2009",Renged,-6.145258453468157,106.3930774901371,"36.03.06"
"36.03.06.2011",Talok,-6.134628880415449,106.39727374022878,"36.03.06"
"36.03.06.2013",Koper,-6.17968495713526,106.39927054795237,"36.03.06"
"36.03.06.2014",Jengkol,-6.141041680227473,106.40859290338219,"36.03.06"
"36.03.06.2015",Patrasana,-6.157102043914003,106.40554559503882,"36.03.06"
"36.03.06.2018",Kresek,-6.125640808540094,106.37736495089679,"36.03.06"
"36.03.07.2001",Kronjo,-6.047590746390122,106.42749239482656,"36.03.07"
"36.03.07.2002",Pagenjahan,-6.0861753694047716,106.41371265516763,"36.03.07"
"36.03.07.2006",Pasir,-6.101794021039537,106.43429213445438,"36.03.07"
"36.03.07.2007",Muncung,-6.043257325592639,106.41108334649275,"36.03.07"
"36.03.07.2008",Pagedangan Ilir,-6.0539537774300705,106.44344387474011,"36.03.07"
"36.03.07.2009",Pagedangan Udik,-6.07674868396476,106.43642429037165,"36.03.07"
"36.03.07.2010",Pasilian,-6.075132432981345,106.4202176582291,"36.03.07"
"36.03.07.2013",Bakung,-6.096620063702457,106.42746644699454,"36.03.07"
"36.03.07.2015",Blukbuk,-6.106069472032224,106.41921676169932,"36.03.07"
"36.03.07.2017",Cirumpak,-6.10867734948272,106.4422849919063,"36.03.07"
"36.03.08.1002",Mauk Timur,-6.063124128211861,106.5088577429704,"36.03.08"
"36.03.08.2001",Mauk Barat,-6.057514858197489,106.49399696075335,"36.03.08"
"36.03.08.2003",Tegal Kunir Kidul,-6.067817098873539,106.53360187227608,"36.03.08"
"36.03.08.2004",Tegal Kunir Lor,-6.053547139969231,106.53349170737015,"36.03.08"
"36.03.08.2005",Sasak,-6.079181827568991,106.51209392755027,"36.03.08"
"36.03.08.2006",Gunung Sari,-6.074827111615964,106.49956947575703,"36.03.08"
"36.03.08.2007",Kedung Dalem,-6.0801578260520275,106.52809323879697,"36.03.08"
"36.03.08.2008",Marga Mulya,-6.036433806662318,106.53173411949832,"36.03.08"
"36.03.08.2009",Tanjung Anom,-6.026406532113919,106.54253872057149,"36.03.08"
"36.03.08.2010",Jatiwaringin,-6.090174645016739,106.54294260151867,"36.03.08"
"36.03.08.2011",Banyu Asih,-6.062397863401232,106.52298804112031,"36.03.08"
"36.03.08.2012",Ketapang,-6.04490162024807,106.51276449249274,"36.03.08"
"36.03.09.2001",Patramanggala,-6.07133615581204,106.47845053506634,"36.03.09"
"36.03.09.2002",Karang Anyar,-6.071758264734018,106.46916333939535,"36.03.09"
"36.03.09.2003",Lontar,-6.060804810628375,106.4588632384059,"36.03.09"
"36.03.09.2004",Kemiri,-6.103340954055083,106.47026183812928,"36.03.09"
"36.03.09.2005",Ranca Labuh,-6.122650447466724,106.46125234583427,"36.03.09"
"36.03.09.2006",Klebet,-6.095367465607175,106.45499396947663,"36.03.09"
"36.03.09.2007",Legok Suka Maju,-6.12576026775723,106.45266365194892,"36.03.09"
"36.03.10.2001",Sukadiri,-6.052094883945493,106.56108425312284,"36.03.10"
"36.03.10.2002",Buaran Jati,-6.0811342046754495,106.55089106044922,"36.03.10"
"36.03.10.2003",Rawa Kidang,-6.06828412027585,106.56654400729978,"36.03.10"
"36.03.10.2004",Pekayon,-6.059521381316672,106.54927550717025,"36.03.10"
"36.03.10.2005",Karang Serang,-6.034729955922151,106.5579564495108,"36.03.10"
"36.03.10.2006",Kosambi,-6.097926103166636,106.5620276281359,"36.03.10"
"36.03.10.2007",Mekar Kondang,-6.083281877563191,106.57068749804998,"36.03.10"
"36.03.10.2008",Gintung,-6.100798333537106,106.55236106658359,"36.03.10"
"36.03.11.1010",Sukatani,-6.135015559654866,106.51252140383981,"36.03.11"
"36.03.11.2001",Rajeg,-6.107780599307928,106.51088482530616,"36.03.11"
"36.03.11.2002",Rajeg Mulya,-6.110799750853633,106.52912351219327,"36.03.11"
"36.03.11.2003",Pangarengan,-6.105924706570707,106.48630505218611,"36.03.11"
"36.03.11.2005",Jambu Karya,-6.130791702192398,106.47229639156566,"36.03.11"
"36.03.11.2006",Lembangsari,-6.09576818970743,106.5120446257929,"36.03.11"
"36.03.11.2007",Sukamanah,-6.117492835772131,106.50559569099433,"36.03.11"
"36.03.11.2008",Tanjakan,-6.094690393070947,106.52400346388892,"36.03.11"
"36.03.11.2009",Tanjakan Mekar,-6.098304195991755,106.5350133340729,"36.03.11"
"36.03.11.2011",Sukasari,-6.121027111152503,106.5561563426981,"36.03.11"
"36.03.11.2012",Ranca Bango,-6.090185074122028,106.49690042565179,"36.03.11"
"36.03.11.2013",Daon,-6.136509461328462,106.48699306545008,"36.03.11"
"36.03.11.2014",Mekarsari,-6.12432574729721,106.5357815846691,"36.03.11"
"36.03.12.1005",Sindangsari,-6.1438672630740365,106.53701772294198,"36.03.12"
"36.03.12.1010",Kutabumi,-6.149331507326175,106.56683679851255,"36.03.12"
"36.03.12.1012",Kuta Jaya,-6.171830787855012,106.559305184106,"36.03.12"
"36.03.12.1014",Kuta Baru,-6.153774192505917,106.57492511111208,"36.03.12"
"36.03.12.2001",Pasar Kemis,-6.164425407855302,106.5358243513102,"36.03.12"
"36.03.12.2008",Sukamantri,-6.169574738940124,106.54832404465213,"36.03.12"
"36.03.12.2011",Pangadegan,-6.140800112030634,106.55328773009492,"36.03.12"
"36.03.12.2013",Gelam Jaya,-6.1656681311666,106.57560363207915,"36.03.12"
"36.03.12.2015",Suka Asih,-6.182675162091204,106.53390014178325,"36.03.12"
"36.03.13.2001",Teluknaga,-6.0928573080489175,106.64304045200197,"36.03.13"
"36.03.13.2002",Bojong Renged,-6.104504290257505,106.64729542065749,"36.03.13"
"36.03.13.2003",Babakan Asem,-6.083743291041609,106.6555832253526,"36.03.13"
"36.03.13.2004",Keboncau,-6.090690343936736,106.65500367651214,"36.03.13"
"36.03.13.2005",Pangkalan,-6.052219699526629,106.6454328658742,"36.03.13"
"36.03.13.2006",Kmp Melayu Tim,-6.073508352287973,106.65124830342005,"36.03.13"
"36.03.13.2007",Kmp Melayu Brt,-6.0730909413183465,106.64197550044636,"36.03.13"
"36.03.13.2008",Muara,-6.031383244581594,106.683308268492,"36.03.13"
"36.03.13.2009",Lemo,-6.042735160313248,106.68838570730485,"36.03.13"
"36.03.13.2010",Tanjung Pasir,-6.026121134070871,106.66312663930134,"36.03.13"
"36.03.13.2011",Tegal Angus,-6.044726411418594,106.66010697259628,"36.03.13"
"36.03.13.2012",Tanjung Burung,-6.028615512435971,106.64006535521804,"36.03.13"
"36.03.13.2013",Kampung Besar,-6.058131450111098,106.66359696075418,"36.03.13"
"36.03.14.1001",Kosambi Barat,-6.068292754541277,106.70212899678127,"36.03.14"
"36.03.14.1003",Salembaran Jaya,-6.06026275012894,106.68346314090012,"36.03.14"
"36.03.14.1010",Dadap,-6.087892154017028,106.70960843146628,"36.03.14"
"36.03.14.2002",Kosambi Timur,-6.079809123749055,106.70325552294628,"36.03.14"
"36.03.14.2004",Salembaran Jati,-6.06667971899873,106.68698827599502,"36.03.14"
"36.03.14.2005",Rawa Rengas,-6.114937863476673,106.65156483550243,"36.03.14"
"36.03.14.2006",Rawa Burung,-6.104204961744959,106.66511437197327,"36.03.14"
"36.03.14.2007",Cengklong,-6.080665757479682,106.68498843497538,"36.03.14"
"36.03.14.2008",Belimbing,-6.088277895513557,106.67315212877246,"36.03.14"
"36.03.14.2009",Jati Mulya,-6.091968516953409,106.68427235731106,"36.03.14"
"36.03.15.1001",Pakuhaji,-6.079864804746299,106.58927002471762,"36.03.15"
"36.03.15.2002",Paku Alam,-6.072108624170021,106.58489836989973,"36.03.15"
"36.03.15.2003",Bonisari,-6.088573769817103,106.59683161881718,"36.03.15"
"36.03.15.2004",Rawa Boni,-6.087485358729631,106.60471736073052,"36.03.15"
"36.03.15.2005",Buaran Mangga,-6.062573587625387,106.57927862390451,"36.03.15"
"36.03.15.2006",Buaran Bambu,-6.066084020355683,106.60347197229466,"36.03.15"
"36.03.15.2007",Kalibaru,-6.058588837741219,106.62288660213032,"36.03.15"
"36.03.15.2008",Kohod,-6.034111912089107,106.6215421413041,"36.03.15"
"36.03.15.2009",Kramat,-6.045378600425853,106.59952601641116,"36.03.15"
"36.03.15.2010",Sukawali,-6.0428864161835465,106.58602969203268,"36.03.15"
"36.03.15.2011",Surya Bahari,-6.041712706545954,106.57430384116786,"36.03.15"
"36.03.15.2012",Kiara Payung,-6.088962493763404,106.62135171434745,"36.03.15"
"36.03.15.2013",Laksana,-6.074200423701581,106.61420667075387,"36.03.15"
"36.03.15.2014",Gaga,-6.082670234743729,106.63064040663137,"36.03.15"
"36.03.16.1001",Sepatan,-6.123289719635616,106.57961351878353,"36.03.16"
"36.03.16.2002",Karet,-6.148434173035951,106.58448182660793,"36.03.16"
"36.03.16.2003",Kayu Agung,-6.095802444692226,106.58535899555073,"36.03.16"
"36.03.16.2004",Kayu Bongkok,-6.094320918157322,106.57465110456236,"36.03.16"
"36.03.16.2008",Pondok Jaya,-6.124792792915811,106.58934123075416,"36.03.16"
"36.03.16.2011",Pisangan Jaya,-6.111648869314388,106.56840827250626,"36.03.16"
"36.03.16.2012",Mekar Jaya,-6.1321312150967495,106.57486770038585,"36.03.16"
"36.03.16.2015",Sarakan,-6.1070319975797505,106.58491281637588,"36.03.16"
"36.03.17.1001",Curug Kulon,-6.261511854868751,106.5523430882435,"36.03.17"
"36.03.17.1005",Sukabakti,-6.255281181702329,106.57029191128218,"36.03.17"
"36.03.17.1006",Binong,-6.238031024852207,106.58462928539647,"36.03.17"
"36.03.17.2002",Curug Wetan,-6.26590862290095,106.56917893445377,"36.03.17"
"36.03.17.2003",Kadu,-6.2299203512147265,106.57042561322166,"36.03.17"
"36.03.17.2004",Kadu Jaya,-6.223787452407876,106.55837188284949,"36.03.17"
"36.03.17.2010",Cukanggalih,-6.2483777101686355,106.54893127035224,"36.03.17"
"36.03.18.1001",Sukamulya,-6.2363459098878,106.50670004626731,"36.03.18"
"36.03.18.1003",Bunder,-6.20828571963646,106.54893185539547,"36.03.18"
"36.03.18.2002",Cibadak,-6.1987120454645845,106.4795933051912,"36.03.18"
"36.03.18.2004",Talaga,-6.210091861526962,106.5042923386981,"36.03.18"
"36.03.18.2005",Talagasari,-6.216312918386505,106.51836166810463,"36.03.18"
"36.03.18.2006",Dukuh,-6.235123972769776,106.53327393204634,"36.03.18"
"36.03.18.2007",Cikupa,-6.23639209670348,106.51972483551724,"36.03.18"
"36.03.18.2008",Sukanagara,-6.211213020838742,106.49171568417864,"36.03.18"
"36.03.18.2009",Bitung Jaya,-6.227677121108977,106.54309259378459,"36.03.18"
"36.03.18.2010",Pasir Gadung,-6.209101266916862,106.52404167889715,"36.03.18"
"36.03.18.2011",Sukadamai,-6.209542954327775,106.53799727171854,"36.03.18"
"36.03.18.2012",Pasir Jaya,-6.202264677235605,106.53190623963098,"36.03.18"
"36.03.18.2013",Budi Mulya,-6.232213370567625,106.48725522208906,"36.03.18"
"36.03.18.2014",Bojong,-6.221624943817487,106.49208684634733,"36.03.18"
"36.03.19.1002",Mekar Bakti,-6.253886263435647,106.51735518266246,"36.03.19"
"36.03.19.2001",Ranca Iyuh,-6.305164218030117,106.5225315782414,"36.03.19"
"36.03.19.2003",Peusar,-6.252846507363719,106.50226807249761,"36.03.19"
"36.03.19.2004",Ranca Kalapa,-6.289814386684067,106.51975960466467,"36.03.19"
"36.03.19.2005",Serdang Kulon,-6.286162602402596,106.54363260873919,"36.03.19"
"36.03.19.2006",Mekar Jaya,-6.302852983738442,106.54582149953625,"36.03.19"
"36.03.19.2007",Ciakar,-6.263083167929702,106.5301920982038,"36.03.19"
"36.03.19.2008",Panongan,-6.278755476282626,106.52621294759913,"36.03.19"
"36.03.20.1011",Babakan,-6.2978463391641,106.59128549307151,"36.03.20"
"36.03.20.2002",Caringin,-6.314384240709815,106.58007351797842,"36.03.20"
"36.03.20.2003",Serdang Wetan,-6.280610455549709,106.5591039416333,"36.03.20"
"36.03.20.2004",Babat,-6.321771918732887,106.54440293793097,"36.03.20"
"36.03.20.2005",Ciangir,-6.32088357219894,106.52624115131373,"36.03.20"
"36.03.20.2006",Legok,-6.284579253209227,106.59190613982939,"36.03.20"
"36.03.20.2007",Palasari,-6.302539660230759,106.56296217356775,"36.03.20"
"36.03.20.2008",Bojongkamal,-6.326031624036421,106.55740144982421,"36.03.20"
"36.03.20.2009",Rancagong,-6.280431905896723,106.57723535052955,"36.03.20"
"36.03.20.2010",Kemuning,-6.301961788892457,106.58059249932484,"36.03.20"
"36.03.20.2012",Cirarab,-6.327480012805439,106.56896878420413,"36.03.20"
"36.03.22.1004",Medang,-6.265680201640338,106.61464300192971,"36.03.22"
"36.03.22.2002",Cicalengka,-6.295484991579488,106.61163036740847,"36.03.22"
"36.03.22.2003",Pagedangan,-6.298508500714258,106.63463994094575,"36.03.22"
"36.03.22.2005",Cijantra,-6.280713056952294,106.60859174349874,"36.03.22"
"36.03.22.2006",Lengkong Kulon,-6.283430525215363,106.63578128861563,"36.03.22"
"36.03.22.2007",Situ Gadung,-6.315029369474922,106.62588506998199,"36.03.22"
"36.03.22.2008",Jatake,-6.3252278805227755,106.59594169081795,"36.03.22"
"36.03.22.2009",Cihuni,-6.261032037601238,106.6392151082097,"36.03.22"
"36.03.22.2010",Kadu Sirung,-6.3174496450234665,106.60470701587155,"36.03.22"
"36.03.22.2011",Malang Nengah,-6.328320742346037,106.5834812983634,"36.03.22"
"36.03.22.2012",Karang Tengah,-6.340530878476776,106.583687203085,"36.03.22"
"36.03.23.1001",Cisauk,-6.332570090115764,106.6254714525229,"36.03.23"
"36.03.23.2003",Mekar Wangi,-6.350598206349986,106.59823006416023,"36.03.23"
"36.03.23.2005",Suradita,-6.351950422581413,106.63961058042639,"36.03.23"
"36.03.23.2006",Sampora,-6.30983930958653,106.65054367728563,"36.03.23"
"36.03.23.2009",Dangdang,-6.35125722464924,106.61638181727812,"36.03.23"
"36.03.23.2011",Cibogo,-6.330809019387679,106.64803474359852,"36.03.23"
"36.03.27.2001",Benda,-6.150356945523345,106.44331940825312,"36.03.27"
"36.03.27.2002",Sukamulya,-6.1605869331188305,106.42084431562057,"36.03.27"
"36.03.27.2003",Kaliasin,-6.151810232304057,106.42917792341336,"36.03.27"
"36.03.27.2004",Buniayu,-6.13678751035348,106.4405977775772,"36.03.27"
"36.03.27.2005",Parahu,-6.178142498691509,106.43820313752758,"36.03.27"
"36.03.27.2006",Merak,-6.165626368418162,106.44168436726818,"36.03.27"
"36.03.27.2007",Bunar,-6.155413026823248,106.45717352768327,"36.03.27"
"36.03.27.2008",Kubang,-6.178886698165126,106.42199751463578,"36.03.27"
"36.03.28.1001",Kelapa Dua,-6.236078692826842,106.61426975848508,"36.03.28"
"36.03.28.1002",Bencongan,-6.21562397641064,106.60264710508135,"36.03.28"
"36.03.28.1003",Bencongan Indah,-6.23356737831954,106.59764742809476,"36.03.28"
"36.03.28.1004",Pakulonan Barat,-6.23805088589058,106.63298341854457,"36.03.28"
"36.03.28.1005",Bojong Nangka,-6.258870536740574,106.59622441535615,"36.03.28"
"36.03.28.2006",Curug Sangereng,-6.25416360781982,106.62180543803106,"36.03.28"
"36.03.29.2001",Sindang Jaya,-6.1533908388885,106.50568289288861,"36.03.29"
"36.03.29.2002",Wanakerta,-6.184743712165292,106.50205870280021,"36.03.29"
"36.03.29.2003",Sukaharja,-6.183668533722956,106.52095118001004,"36.03.29"
"36.03.29.2004",Sindangasih,-6.167036655323594,106.49176426701077,"36.03.29"
"36.03.29.2005",Sindangpanon,-6.157166046038536,106.52193033308616,"36.03.29"
"36.03.29.2006",Sindangsono,-6.170892407440681,106.47616491078243,"36.03.29"
"36.03.29.2007",Badak Anom,-6.147380712030974,106.47296167560319,"36.03.29"
"36.03.30.2001",Kedaung Barat,-6.12729914480497,106.607693208169,"36.03.30"
"36.03.30.2002",Lebak Wangi,-6.140060206287776,106.6002823461929,"36.03.30"
"36.03.30.2003",Jati Mulya,-6.115357383860963,106.60604456343764,"36.03.30"
"36.03.30.2004",Sangiang,-6.105233471270625,106.60179398999556,"36.03.30"
"36.03.30.2005",Gempol Sari,-6.108031630024695,106.61517895600599,"36.03.30"
"36.03.30.2006",Kampung Kelor,-6.1129097301849225,106.6266980723534,"36.03.30"
"36.03.30.2007",Pondok Kelor,-6.1054060447343454,106.62537302155742,"36.03.30"
"36.03.30.2008",Tanah Merah,-6.1150874456029145,106.59128937895487,"36.03.30"
"36.03.31.2001",Solear,-6.288535294663531,106.40387697678611,"36.03.31"
"36.03.31.2002",Cikuya,-6.316882466412098,106.4093291077941,"36.03.31"
"36.03.31.2003",Cikasungka,-6.334584321105018,106.42332654030213,"36.03.31"
"36.03.31.2004",Cireundeu,-6.305521830181857,106.41231247921905,"36.03.31"
"36.03.31.2005",Cikareo,-6.306507970627357,106.42410925630361,"36.03.31"
"36.03.31.2006",Pasanggrahan,-6.288780516466833,106.4273811153333,"36.03.31"
"36.03.31.2007",Munjul,-6.276863564296252,106.45476734078102,"36.03.31"
"36.03.32.2001",Gunung Kaler,-6.0793987695228004,106.35032048215258,"36.03.32"
"36.03.32.2002",Sidoko,-6.075784936086667,106.37555453565172,"36.03.32"
"36.03.32.2003",Rancagede,-6.091847402859888,106.38305090109259,"36.03.32"
"36.03.32.2004",Kedung,-6.067939183552706,106.35128954428724,"36.03.32"
"36.03.32.2005",Cipaeh,-6.0892207430631355,106.36927085081484,"36.03.32"
"36.03.32.2006",Onyam,-6.0983652382284035,106.35790474698769,"36.03.32"
"36.03.32.2007",Tamiang,-6.107589905215081,106.39804302883014,"36.03.32"
"36.03.32.2008",Kandawati,-6.111559607781633,106.36857599932084,"36.03.32"
"36.03.32.2009",Cibetok,-6.118512196014723,106.38722782471393,"36.03.32"
"36.03.33.2001",Mekar Baru,-6.070499726759005,106.38825172595052,"36.03.33"
"36.03.33.2002",Kedaung,-6.049556803978556,106.36190768897853,"36.03.33"
"36.03.33.2003",Cijeruk,-6.059938657983214,106.37330794111283,"36.03.33"
"36.03.33.2004",Waliwis,-6.058928930308271,106.393118487548,"36.03.33"
"36.03.33.2005",Klutuk,-6.067408753240062,106.4041712407042,"36.03.33"
"36.03.33.2006",Jenggot,-6.040932682805304,106.38805190798784,"36.03.33"
"36.03.33.2007",Kosambi Dalam,-6.081750173168075,106.39904875462237,"36.03.33"
"36.03.33.2008",Gandaria,-6.096591089268067,106.40857055134175,"36.03.33"
"36.04.05.2001",Kramatwatu,-6.065263199798307,106.11901820826303,"36.04.05"
"36.04.05.2002",Margasana,-6.064200114808623,106.13577999116117,"36.04.05"
"36.04.05.2003",Pejaten,-6.050391011060826,106.11120714163181,"36.04.05"
"36.04.05.2004",Toyomerto,-6.036012590593906,106.10612161062002,"36.04.05"
"36.04.05.2005",Harjatani,-6.045436519383574,106.07158528317592,"36.04.05"
"36.04.05.2006",Serdang,-6.031258859970977,106.08935217147982,"36.04.05"
"36.04.05.2007",Terate,-6.00356587871866,106.09909846091013,"36.04.05"
"36.04.05.2008",Tonjong,-6.0242270830683635,106.12298136033651,"36.04.05"
"36.04.05.2009",Pamengkang,-6.033321656788734,106.14022255998461,"36.04.05"
"36.04.05.2010",Pegadingan,-6.050636552340676,106.12824815260669,"36.04.05"
"36.04.05.2011",Lebakwana,-6.07644894159151,106.10362099604909,"36.04.05"
"36.04.05.2012",Wanayasa,-6.044120637211445,106.09623008482866,"36.04.05"
"36.04.05.2013",Pelamunan,-6.07441898145307,106.12235688585457,"36.04.05"
"36.04.05.2014",Teluk Terate,-6.016158820244074,106.10700526932331,"36.04.05"
"36.04.05.2015",Margatani,-6.048761029998726,106.07804368652968,"36.04.05"
"36.04.06.2001",Waringinkurung,-6.059729249521188,106.06518104690728,"36.04.06"
"36.04.06.2002",Talaga Luhur,-6.104622574258948,106.08686677355834,"36.04.06"
"36.04.06.2003",Binangun,-6.098668739746658,106.06796690959638,"36.04.06"
"36.04.06.2004",Melati,-6.085201775068365,106.05466122782049,"36.04.06"
"36.04.06.2005",Sasahan,-6.114672935236226,106.04917774410492,"36.04.06"
"36.04.06.2006",Sukadalem,-6.06016815896724,106.08831494842578,"36.04.06"
"36.04.06.2007",Sukabares,-6.077461581375701,106.08036787486498,"36.04.06"
"36.04.06.2008",Sambilawang,-6.077132514489687,106.06517967781734,"36.04.06"
"36.04.06.2009",Sampir,-6.085717648673209,106.04211332846138,"36.04.06"
"36.04.06.2010",Cokopsulanjana,-6.1223108279463085,106.06606190524077,"36.04.06"
"36.04.06.2011",Kemuning,-6.089172971008407,106.08858788682384,"36.04.06"
"36.04.07.2001",Bojonegara,-5.9770883078639505,106.09696831618419,"36.04.07"
"36.04.07.2002",Mangkunegara,-5.9886064589200085,106.07973942803228,"36.04.07"
"36.04.07.2003",Wanakarta,-5.980966544864943,106.06649540262075,"36.04.07"
"36.04.07.2004",Karang Kepuh,-5.978880393818983,106.08168611996318,"36.04.07"
"36.04.07.2005",Lambangsari,-5.970335667791917,106.06698314961459,"36.04.07"
"36.04.07.2006",Kertasana,-5.995957979855091,106.07811100450581,"36.04.07"
"36.04.07.2007",Margagiri,-5.958526852758297,106.09963385236757,"36.04.07"
"36.04.07.2008",Ukirsari,-5.959473551547276,106.08077084049273,"36.04.07"
"36.04.07.2009",Pakuncen,-5.938875336566618,106.047453877384,"36.04.07"
"36.04.07.2010",Pangarengan,-5.951894390630648,106.05760074926825,"36.04.07"
"36.04.07.2011",Mekar Jaya,-5.936654310199562,106.06071388598406,"36.04.07"
"36.04.08.2001",Pulo Ampel,-5.914438747256297,106.08427777382106,"36.04.08"
"36.04.08.2002",Sumuranja,-5.908413284932538,106.07471851450475,"36.04.08"
"36.04.08.2003",Mangunreja,-5.893343812494039,106.06817311498259,"36.04.08"
"36.04.08.2004",Kedungsoka,-5.916137534179712,106.05582926717194,"36.04.08"
"36.04.08.2005",Salira,-5.893867949642493,106.04708504596803,"36.04.08"
"36.04.08.2006",Argawana,-5.942126575572302,106.09652129278263,"36.04.08"
"36.04.08.2007",Banyuwangi,-5.934217528769333,106.07867641226866,"36.04.08"
"36.04.08.2008",Margasari,-5.925349989539637,106.09685173412831,"36.04.08"
"36.04.08.2009",Pulo Panjang,-5.931352478572902,106.15260152628534,"36.04.08"
"36.04.09.2001",Ciruas,-6.106503080607665,106.2316976925146,"36.04.09"
"36.04.09.2002",Citerep,-6.1260264912205065,106.23616294915217,"36.04.09"
"36.04.09.2003",Pulo,-6.108266602064458,106.26398628322363,"36.04.09"
"36.04.09.2004",Kadikaran,-6.106598138853399,106.24111710636492,"36.04.09"
"36.04.09.2005",Kepandean,-6.094978620233925,106.23581363839835,"36.04.09"
"36.04.09.2006",Gosara,-6.094369895083468,106.24443615008104,"36.04.09"
"36.04.09.2009",Bumijaya,-6.0831279886567895,106.24885690116344,"36.04.09"
"36.04.09.2010",Penggalang,-6.0751537328683005,106.2399137761401,"36.04.09"
"36.04.09.2011",Pamong,-6.083647402653415,106.22832155032333,"36.04.09"
"36.04.09.2012",Cigelam,-6.061220467442997,106.22637908053105,"36.04.09"
"36.04.09.2013",Singamerta,-6.11762567696717,106.24501045645896,"36.04.09"
"36.04.09.2014",Ranjeng,-6.117578746223823,106.23029277531467,"36.04.09"
"36.04.09.2015",Beberan,-6.120981180341745,106.25983353054659,"36.04.09"
"36.04.09.2016",Kaserangan,-6.1332618392631275,106.25312108229414,"36.04.09"
"36.04.09.2017",Pelawad,-6.124420238536963,106.2252398693401,"36.04.09"
"36.04.11.2001",Kragilan,-6.134364770640015,106.28947551206889,"36.04.11"
"36.04.11.2002",Silebu,-6.175094325101938,106.23943916393786,"36.04.11"
"36.04.11.2003",Pematang,-6.166272375088872,106.26267006052673,"36.04.11"
